"step_idx","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MAX","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MAX"
"2263114","2994","2994","2994","9079.587310725725","9079.587310725725","9079.587310725725"
"2263646","2995","2995","2995","9095.864064736943","9095.864064736943","9095.864064736943"
"2264370","2996","2996","2996","9151.540764321164","9151.540764321164","9151.540764321164"
"2264644","2997","2997","2997","8335.91483167732","8335.91483167732","8335.91483167732"
"2266549","2998","2998","2998","8289.014740871613","8289.014740871613","8289.014740871613"
"2267222","2999","2999","2999","8355.10058290322","8355.10058290322","8355.10058290322"
"2268126","3000","3000","3000","8094.844442775817","8094.844442775817","8094.844442775817"
"2268834","3001","3001","3001","8087.923262593215","8087.923262593215","8087.923262593215"
"2269667","3002","3002","3002","8146.556065165238","8146.556065165238","8146.556065165238"
"2271164","3003","3003","3003","8293.257567625498","8293.257567625498","8293.257567625498"
"2272980","3004","3004","3004","8507.044002852306","8507.044002852306","8507.044002852306"
"2273976","3005","3005","3005","8552.626669357152","8552.626669357152","8552.626669357152"
"2274670","3006","3006","3006","8584.901654755497","8584.901654755497","8584.901654755497"
"2275916","3007","3007","3007","8567.328230730922","8567.328230730922","8567.328230730922"
"2277516","3008","3008","3008","8162.758575915891","8162.758575915891","8162.758575915891"
"2278604","3009","3009","3009","8016.368148791208","8016.368148791208","8016.368148791208"
"2281681","3010","3010","3010","8297.0013900157","8297.0013900157","8297.0013900157"
"2283217","3011","3011","3011","8386.689232719278","8386.689232719278","8386.689232719278"
"2285066","3012","3012","3012","8615.332979012826","8615.332979012826","8615.332979012826"
"2285600","3013","3013","3013","8557.606273947442","8557.606273947442","8557.606273947442"
"2289616","3014","3014","3014","9005.116222866758","9005.116222866758","9005.116222866758"
"2291522","3015","3015","3015","9030.15481252587","9030.15481252587","9030.15481252587"
"2298584","3016","3016","3016","9877.304371922566","9877.304371922566","9877.304371922566"
"2299632","3017","3017","3017","9480.92547226831","9480.92547226831","9480.92547226831"
"2304879","3018","3018","3018","10325.779733657822","10325.779733657822","10325.779733657822"
"2305810","3019","3019","3019","10395.557000128709","10395.557000128709","10395.557000128709"
"2306475","3020","3020","3020","10253.683842760476","10253.683842760476","10253.683842760476"
"2309024","3021","3021","3021","10578.22228141797","10578.22228141797","10578.22228141797"
"2310650","3022","3022","3022","10678.994815746702","10678.994815746702","10678.994815746702"
"2312419","3023","3023","3023","10828.471692219737","10828.471692219737","10828.471692219737"
"2315283","3024","3024","3024","10983.125163465906","10983.125163465906","10983.125163465906"
"2315819","3025","3025","3025","10750.775620075037","10750.775620075037","10750.775620075037"
"2318582","3026","3026","3026","11036.240241551473","11036.240241551473","11036.240241551473"
"2319877","3027","3027","3027","11240.682837280281","11240.682837280281","11240.682837280281"
"2325151","3028","3028","3028","11652.899952549618","11652.899952549618","11652.899952549618"
"2326229","3029","3029","3029","11682.171190302506","11682.171190302506","11682.171190302506"
"2329649","3030","3030","3030","11938.31575548943","11938.31575548943","11938.31575548943"
"2330546","3031","3031","3031","11874.490629275684","11874.490629275684","11874.490629275684"
"2331148","3032","3032","3032","11897.505297843476","11897.505297843476","11897.505297843476"
"2333041","3033","3033","3033","12036.647782964184","12036.647782964184","12036.647782964184"
"2334483","3034","3034","3034","12226.376135898665","12226.376135898665","12226.376135898665"
"2335359","3035","3035","3035","12255.577256588404","12255.577256588404","12255.577256588404"
"2337050","3036","3036","3036","12403.453726996557","12403.453726996557","12403.453726996557"
"2338573","3037","3037","3037","12608.434728056523","12608.434728056523","12608.434728056523"
"2339191","3038","3038","3038","12513.608527458591","12513.608527458591","12513.608527458591"
"2342968","3039","3039","3039","13031.927127171257","13031.927127171257","13031.927127171257"
"2343787","3040","3040","3040","13018.443651093774","13018.443651093774","13018.443651093774"
"2344454","3041","3041","3041","13063.862619912474","13063.862619912474","13063.862619912474"
"2347116","3042","3042","3042","13453.987174268732","13453.987174268732","13453.987174268732"
"2348971","3043","3043","3043","13630.598026693384","13630.598026693384","13630.598026693384"
"2349506","3044","3044","3044","13621.644536131429","13621.644536131429","13621.644536131429"
"2350408","3045","3045","3045","13712.375087926557","13712.375087926557","13712.375087926557"
"2352523","3046","3046","3046","14000.526904995118","14000.526904995118","14000.526904995118"
"2353239","3047","3047","3047","14093.91449125615","14093.91449125615","14093.91449125615"
"2354800","3048","3048","3048","14081.768267013265","14081.768267013265","14081.768267013265"
"2355275","3049","3049","3049","14007.33228029221","14007.33228029221","14007.33228029221"
"2359657","3050","3050","3050","14470.853442099205","14470.853442099205","14470.853442099205"
"2360726","3051","3051","3051","14531.61166614181","14531.61166614181","14531.61166614181"
"2361124","3052","3052","3052","14469.49244933692","14469.49244933692","14469.49244933692"
"2361861","3053","3053","3053","14353.101860121918","14353.101860121918","14353.101860121918"
"2363968","3054","3054","3054","14470.440426200717","14470.440426200717","14470.440426200717"
"2364970","3055","3055","3055","14498.817282555672","14498.817282555672","14498.817282555672"
"2370702","3056","3056","3056","15384.130833314177","15384.130833314177","15384.130833314177"
"2372004","3057","3057","3057","15454.948163805546","15454.948163805546","15454.948163805546"
"2377813","3058","3058","3058","16120.684713820852","16120.684713820852","16120.684713820852"
"2382178","3059","3059","3059","16639.483845120052","16639.483845120052","16639.483845120052"
"2384001","3060","3060","3060","16519.73341132772","16519.73341132772","16519.73341132772"
"2385500","3061","3061","3061","16541.756845449694","16541.756845449694","16541.756845449694"
"2387217","3062","3062","3062","16541.179996853574","16541.179996853574","16541.179996853574"
"2390463","3063","3063","3063","16990.123755697885","16990.123755697885","16990.123755697885"
"2392982","3064","3064","3064","16841.880505551337","16841.880505551337","16841.880505551337"
"2394767","3065","3065","3065","16865.50384493007","16865.50384493007","16865.50384493007"
"2397668","3066","3066","3066","16261.873704890377","16261.873704890377","16261.873704890377"
"2399453","3067","3067","3067","16358.023074552502","16358.023074552502","16358.023074552502"
"2400222","3068","3068","3068","15601.086772385062","15601.086772385062","15601.086772385062"
"2401705","3069","3069","3069","15681.679490633593","15681.679490633593","15681.679490633593"
"2402509","3070","3070","3070","15717.917891089928","15717.917891089928","15717.917891089928"
"2405573","3071","3071","3071","15803.266678577405","15803.266678577405","15803.266678577405"
"2408879","3072","3072","3072","15992.129249446729","15992.129249446729","15992.129249446729"
"2412158","3073","3073","3073","16268.007263363586","16268.007263363586","16268.007263363586"
"2418083","3074","3074","3074","16874.971711942744","16874.971711942744","16874.971711942744"
"2419239","3075","3075","3075","16983.671564896114","16983.671564896114","16983.671564896114"
"2427678","3076","3076","3076","17729.008811881275","17729.008811881275","17729.008811881275"
"2429115","3077","3077","3077","17751.13699104476","17751.13699104476","17751.13699104476"
"2430727","3078","3078","3078","17141.652422885854","17141.652422885854","17141.652422885854"
"2433564","3079","3079","3079","17426.71535588917","17426.71535588917","17426.71535588917"
"2434084","3080","3080","3080","17017.75824917692","17017.75824917692","17017.75824917692"
"2440509","3081","3081","3081","17878.996104911806","17878.996104911806","17878.996104911806"
"2441807","3082","3082","3082","18033.165465931295","18033.165465931295","18033.165465931295"
"2443504","3083","3083","3083","18028.570957618347","18028.570957618347","18028.570957618347"
"2453504","3084","3084","3084","19521.72484222435","19521.72484222435","19521.72484222435"
"2454557","3085","3085","3085","19572.05467929493","19572.05467929493","19572.05467929493"
"2455556","3086","3086","3086","19443.191437968184","19443.191437968184","19443.191437968184"
"2457762","3087","3087","3087","19594.394560655248","19594.394560655248","19594.394560655248"
"2459300","3088","3088","3088","19765.121839013944","19765.121839013944","19765.121839013944"
"2461542","3089","3089","3089","19465.831229350293","19465.831229350293","19465.831229350293"
"2464045","3090","3090","3090","19797.615280892715","19797.615280892715","19797.615280892715"
"2468052","3091","3091","3091","20354.935228945178","20354.935228945178","20354.935228945178"
"2470768","3092","3092","3092","20385.646279712822","20385.646279712822","20385.646279712822"
"2474922","3093","3093","3093","20832.576470579927","20832.576470579927","20832.576470579927"
"2478457","3094","3094","3094","21351.62248778293","21351.62248778293","21351.62248778293"
"2479905","3095","3095","3095","21398.152795286267","21398.152795286267","21398.152795286267"
"2484151","3096","3096","3096","21583.611799898103","21583.611799898103","21583.611799898103"
"2485540","3097","3097","3097","21702.48303301253","21702.48303301253","21702.48303301253"
"2489662","3098","3098","3098","21982.84370475176","21982.84370475176","21982.84370475176"
"2491872","3099","3099","3099","22271.670515100494","22271.670515100494","22271.670515100494"
"2495068","3100","3100","3100","22218.80584547255","22218.80584547255","22218.80584547255"
"2505068","3101","3101","3101","23713.5218803748","23713.5218803748","23713.5218803748"
"2507339","3102","3102","3102","24000.49237927959","24000.49237927959","24000.49237927959"
"2508202","3103","3103","3103","24011.53752429115","24011.53752429115","24011.53752429115"
"2509179","3104","3104","3104","23778.02448172957","23778.02448172957","23778.02448172957"
"2514078","3105","3105","3105","24432.380165080245","24432.380165080245","24432.380165080245"
"2516149","3106","3106","3106","23811.964868690713","23811.964868690713","23811.964868690713"
"2519414","3107","3107","3107","24104.31825701368","24104.31825701368","24104.31825701368"
"2521947","3108","3108","3108","23637.558068345515","23637.558068345515","23637.558068345515"
"2523949","3109","3109","3109","23292.969284949602","23292.969284949602","23292.969284949602"
"2527477","3110","3110","3110","23535.90224839314","23535.90224839314","23535.90224839314"
"2531555","3111","3111","3111","23971.81387659786","23971.81387659786","23971.81387659786"
"2532667","3112","3112","3112","23825.094185535963","23825.094185535963","23825.094185535963"
"2541826","3113","3113","3113","24900.70548584196","24900.70548584196","24900.70548584196"
"2542353","3114","3114","3114","24513.44631258339","24513.44631258339","24513.44631258339"
"2547385","3115","3115","3115","25036.1954269361","25036.1954269361","25036.1954269361"
"2550050","3116","3116","3116","24974.876517458026","24974.876517458026","24974.876517458026"
"2552782","3117","3117","3117","25166.90834205939","25166.90834205939","25166.90834205939"
"2557050","3118","3118","3118","25699.729243531692","25699.729243531692","25699.729243531692"
"2558547","3119","3119","3119","25691.78916988552","25691.78916988552","25691.78916988552"
"2559867","3120","3120","3120","25769.956350029934","25769.956350029934","25769.956350029934"
"2567937","3121","3121","3121","26630.427857887687","26630.427857887687","26630.427857887687"
"2568919","3122","3122","3122","26296.73328610109","26296.73328610109","26296.73328610109"
"2570550","3123","3123","3123","26004.32158969642","26004.32158969642","26004.32158969642"
"2574864","3124","3124","3124","25772.49959159734","25772.49959159734","25772.49959159734"
"2575538","3125","3125","3125","25688.458460377806","25688.458460377806","25688.458460377806"
"2576684","3126","3126","3126","24660.46985059484","24660.46985059484","24660.46985059484"
"2578224","3127","3127","3127","24679.71783610065","24679.71783610065","24679.71783610065"
"2580521","3128","3128","3128","24810.508227609214","24810.508227609214","24810.508227609214"
"2581410","3129","3129","3129","24489.43817092185","24489.43817092185","24489.43817092185"
"2583008","3130","3130","3130","24671.60482432282","24671.60482432282","24671.60482432282"
"2584935","3131","3131","3131","23991.753874622864","23991.753874622864","23991.753874622864"
